,0
183,199.58
184,203.427
185,120.638
186,117.773
187,18.446
188,24.289
189,20.209
190,92.895
191,21.551
192,103.804
193,103.138
194,104.978
195,102.584
196,21.495
197,106.431
198,24.512
199,16.179
200,100.657
201,31.922
202,89.83
203,16.02
204,15.779
205,15.77
206,14.289
207,16.038
208,17.156
209,87.538
210,27.427
211,74.514
212,28.266
213,14.261
214,14.184
215,107.336
216,105.703
217,94.361
218,95.997
219,208.155
220,109.082
221,192.936
222,103.363
223,99.102
224,197.022
225,108.542
226,105.641
227,95.489
228,29.691
229,31.141
230,15.591
231,102.336
232,92.734
233,93.199
234,118.188
235,118.502
236,115.793
237,93.567
238,100.188
239,16.303
240,44.066
241,27.632
242,15.781
243,48.955
244,78.304
245,16.002
246,17.104
247,13.046
248,67.34
249,17.085
250,15.174
251,19.584
252,24.805
253,15.114
254,21.024
255,178.984
256,28.604
257,29.186
258,90.049
259,17.967
260,18.677
261,18.331
262,67.463
263,17.497
264,18.367
265,23.054
266,15.651
267,103.43
268,194.092
269,199.813
270,73.677
271,93.667
272,26.041
273,15.087
274,51.265
275,51.635
276,109.715
277,115.468
278,14.483
279,100.975
280,25.351
281,103.484
282,24.041
283,278.368
284,211.432
285,212.769
286,120.689
287,101.018
288,26.326
289,22.667
290,88.9
291,13.458
292,113.702
293,15.894
294,18.812
295,24.324
296,17.236
297,70.916
298,29.972
299,15.515
300,14.308
301,13.9
302,108.631
303,99.199
304,95.99
305,36.492
306,32.89
307,104.393
308,97.398
309,17.775
310,23.716
311,32.558
312,72.484
313,19.499
314,27.237
315,21.697
316,630.937
317,505.718
318,489.863
319,365.312
320,349.181
321,280.596
322,192.183
323,101.761
324,113.547
325,194.731
326,120.428
327,193.532
328,113.856
329,101.931
330,63.775
331,79.634
332,29.386
333,1273.649
334,1135.455
335,948.46
336,763.016
337,765.69
338,655.026
339,604.196
340,485.881
341,283.535
342,405.441
343,399.855
344,214.916
345,803.018
346,327.964
347,304.438
348,205.576
349,1094.023
350,299.734
351,413.353
352,397.0
353,482.668
354,317.34
355,181.39
356,199.772
357,106.167
358,101.324
359,111.18
360,76.548
361,101.121
362,188.285
363,102.143
364,19.63
365,15.181
366,13.369
367,27.304
368,26.806
369,28.359
370,71.823
371,21.141
372,103.919
373,104.634
374,28.489
375,24.584
376,98.526
377,103.871
378,30.719
379,114.895
380,24.975
381,25.165
382,65.835
383,167.714
384,122.45
385,129.942
386,72.842
387,101.451
388,67.942
389,20.311
390,192.183
391,203.958
392,194.353
393,22.604
394,22.054
395,22.265
396,24.703
397,20.05
398,21.252
399,83.687
400,20.482
401,1004.584
402,850.868
403,810.425
404,607.136
405,426.681
406,191.354
407,264.768
408,204.748
409,383.555
410,311.962
411,223.223
412,202.249
413,95.451
414,19.688
415,148.68
416,100.176
417,53.343
418,76.457
419,18.755
420,25.002
421,18.03
422,66.124
423,20.042
424,14.968
425,96.857
426,92.251
427,108.141
428,193.218
429,199.752
430,117.797
431,102.281
432,100.884
433,109.965
434,109.66
435,70.269
436,82.801
437,106.435
438,94.134
439,15.549
440,110.705
441,103.378
442,14.493
443,14.934
444,41.582
445,40.262
446,31.419
447,16.089
448,38.667
449,17.474
450,13.82
451,39.417
452,101.941
453,20.658
454,27.6
455,85.051
456,118.724
457,19.542
458,90.241
459,17.996
460,99.35
461,294.812
462,379.033
463,290.676
464,192.133
465,209.743
466,201.766
467,204.665
468,98.211
469,16.913
470,58.242
471,77.635
472,19.622
473,96.163
474,33.216
475,83.631
476,109.34
477,23.348
478,111.01
479,21.394
480,99.81
481,15.771
482,14.502
483,17.824
484,25.282
485,81.006
486,78.538
487,99.628
488,194.746
489,124.62
490,199.914
491,106.515
492,103.541
493,103.568
494,102.732
495,176.793
496,116.879
497,105.594
498,110.391
499,34.218
500,180.17
501,96.689
502,37.009
503,15.413
504,15.206
505,36.312
506,87.719
507,24.145
508,41.086
509,146.868
510,96.136
511,109.416
512,25.257
513,24.333
514,93.994
515,41.3
516,17.024
517,16.903
518,25.097
519,97.433
520,113.922
521,105.012
522,95.113
523,92.43
524,102.506
525,104.044
526,20.505
527,313.426
528,331.229
529,300.811
530,302.044
531,112.367
532,22.172
533,20.321
534,13.377
535,120.966
536,200.807
537,177.449
538,94.506
539,47.385
540,24.16
541,16.155
542,18.448
543,105.64
544,188.639
545,57.262
546,18.228
547,17.506
548,16.034
549,22.406
550,15.437
551,15.991
552,40.77
553,16.676
554,19.156
555,61.258
556,24.907
557,58.108
558,16.291
559,14.344
560,37.11
561,180.649
562,106.646
563,96.308
564,20.168
565,92.15
566,14.881
567,18.634
568,27.151
569,60.593
570,23.517
571,21.716
572,19.07
573,23.513
574,105.829
575,115.603
576,115.272
577,109.99
578,17.772
579,17.345
